file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.wp3095~0e81ee7f34.en.pdf,9,Collateral and credit,low repossession costs,intervention,impacts,debt capacity,outcome,,0.996992,"Eisfeldt and Rampini (2009) emphasize the role of low repossession costs, while Shleifer and Vishny (1992) highlight asset liquidity as a key determinant of debt capacity.",,,,Eisfeldt; Rampini; Shleifer; Vishny
ecb.wp3095~0e81ee7f34.en.pdf,9,Collateral and credit,collateral,intervention,impacts,loan pricing and volumes,outcome,,0.933551,"First, we incorporate three aspects of collateral, presence, type, and value, into our empirical framework which allows for a comprehensive assessment of collateral’s role in loan pricing and volumes.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,9,Collateral and credit,borrowing conditions,outcome,experienced_by,firm,population,,0.999257,"Second, we provide novel evidence on how diﬀerent collateral types and features aﬀect ﬁrm borrowing conditions by focusing on asset tangibility, liquidity, and redeployability.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,9,Collateral and credit,redeployability,outcome,experienced_by,firm,population,,0.992699,"Second, we provide novel evidence on how diﬀerent collateral types and features aﬀect ﬁrm borrowing conditions by focusing on asset tangibility, liquidity, and redeployability.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,credit access,outcome,experienced_by,bank-based financial systems,population,,0.997174,"While we do not formally identify the sources of this heterogeneity, our results yield insights that can inform a wide range of policy discussions on credit access and ﬁnancial stability in bank-based ﬁnancial systems.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,financial stability,outcome,experienced_by,bank-based financial systems,population,,0.996957,"While we do not formally identify the sources of this heterogeneity, our results yield insights that can inform a wide range of policy discussions on credit access and ﬁnancial stability in bank-based ﬁnancial systems.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,borrowing constraints,outcome,experienced_by,firm,population,,0.995667,"A large body of research highlights the importance of collateral values in shaping ﬁrm-level borrowing constraints and amplifying macroeconomic ﬂuctuations (Bernanke, 1983; Bernanke and Gertler, 1986; Kiyotaki and Moore, 1997; Chaney et al.,",,,,Bernanke; Kiyotaki; Moore; Chaney
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateralization,intervention,impacts,misallocation,outcome,,0.995663,A complementary strand of the literature explores potential misallocation introduced by collateralization.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateralization,intervention,impacts,credit allocation,outcome,,0.999444,"For instance, Bleck and Liu (2018) demonstrate how collateralization can distort credit allocation under liquidity injections.",,,,Bleck; Liu
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,liquidity injections,intervention,impacts,credit allocation,outcome,,0.999314,"For instance, Bleck and Liu (2018) demonstrate how collateralization can distort credit allocation under liquidity injections.",,,,Bleck; Liu
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateral,intervention,impacts,capital misallocation,outcome,,0.997766,"2024) link the collateral channel to capital misallocation, while Donaldson et al. (",,,,Donaldson
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateral requirements,intervention,impacts,asset reallocation,outcome,,0.999676,2021) argue that collateral requirements can inhibit asset reallocation by preventing ﬁrms from divesting pledged assets.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateral requirements,intervention,impacts,divesting pledged assets,outcome,,0.999218,2021) argue that collateral requirements can inhibit asset reallocation by preventing ﬁrms from divesting pledged assets.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateral requirements,intervention,applies_to,firms,population,,0.999498,2021) argue that collateral requirements can inhibit asset reallocation by preventing ﬁrms from divesting pledged assets.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,asset reallocation,outcome,experienced_by,firms,population,,0.999566,2021) argue that collateral requirements can inhibit asset reallocation by preventing ﬁrms from divesting pledged assets.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,divesting pledged assets,outcome,experienced_by,firms,population,,0.999107,2021) argue that collateral requirements can inhibit asset reallocation by preventing ﬁrms from divesting pledged assets.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateral,outcome,experienced_by,firm,population,,0.997945,"First, we investigate how collateral is allocated across loans within a ﬁrm, thereby shedding light on whether and how assets are eﬀectively deployed to secure credit.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,collateralization,intervention,impacts,credit outcomes,outcome,,0.995892,"In doing so, we provide new micro-level evidence on how the process of collateralization shapes credit outcomes.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,debt issuance,outcome,experienced_by,firm,population,,0.996359,"The impact of a $1 increase in real estate value on ﬁrm debt issuance, including secured and unsecured loans and bonds, varies from 9-10 cents in Chaney et al. (",,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,pledge real estate,outcome,experienced_by,firms,population,,0.983712,The core limitation of these studies is that there is no information on whether ﬁrms actually pledge real estate or not.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,10,Collateral and credit,loan growth,outcome,experienced_by,publicly listed and large private firms,population,,0.984005,"With the sample covering both publicly listed and large private ﬁrms that have loans from 32 large banks, they report that a $1 increase in real estate value leads to an increase of 7-12 basis points in loan growth.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,collateral,intervention,impacts,credit conditions,outcome,,0.984497,"IV empirically studies the role of collateral in credit conditions, including loan prices and quantities.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,collateral,intervention,impacts,loan prices,outcome,,0.981507,"IV empirically studies the role of collateral in credit conditions, including loan prices and quantities.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,credit,outcome,experienced_by,enterprises,population,,0.984509,"It provides conﬁdential, loan-level data on credit granted by euro area banks to enterprises, along with detailed information on collateral.4 The ﬁrst part of the paper (Section III) examines the prevalence and distribution of collateralization in the euro area, based on a cross-sectional snapshot from December 2019.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,collateral is allocated,outcome,experienced_by,credit institutions,population,,0.974412,"This limits insights into, for instance, how collateral is allocated across 4AnaCredit, maintained by the ECB and Eurosystem NCBs, covers loans extended by euro area credit institutions to legal entities with total committed amounts above €25,000.",,,ECB; Eurosystem,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,collateral is allocated,outcome,experienced_by,legal entities,population,,0.972984,"This limits insights into, for instance, how collateral is allocated across 4AnaCredit, maintained by the ECB and Eurosystem NCBs, covers loans extended by euro area credit institutions to legal entities with total committed amounts above €25,000.",,,ECB; Eurosystem,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,collateral use,outcome,experienced_by,firm,population,,0.998754,"Since our goal is to identify stylized facts on collateral use in ﬁrm ﬁnancing, we abstract from pandemic-speciﬁc interventions and focus on pre-COVID data. ECB Working Paper Series No 3095 10",,,ECB,
ecb.wp3095~0e81ee7f34.en.pdf,11,Collateral and credit,financing,outcome,experienced_by,firm,population,,0.985867,"Since our goal is to identify stylized facts on collateral use in ﬁrm ﬁnancing, we abstract from pandemic-speciﬁc interventions and focus on pre-COVID data. ECB Working Paper Series No 3095 10",,,ECB,
ecb.wp3095~0e81ee7f34.en.pdf,12,Collateral and credit,release motor vehicle liens,intervention,applies_to,regulated institutions,population,,0.98213,"For example, in New York, regulated institutions must release motor vehicle liens within three business days of payment clearance.",,New York,,
ecb.wp3095~0e81ee7f34.en.pdf,13,Collateral and credit,collateral use,outcome,experienced_by,firms,population,,0.974891,"However, unlike those studies, which emphasize larger ﬁrms and banks, our data provide a broader view of collateral use across ﬁrm-size and loan-size distribution.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,13,Collateral and credit,collateral use,outcome,experienced_by,firm,population,,0.990195,"However, unlike those studies, which emphasize larger ﬁrms and banks, our data provide a broader view of collateral use across ﬁrm-size and loan-size distribution.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,13,Collateral and credit,collateral pledged,outcome,experienced_by,NFCs,population,,0.954715,C.2 Collateral Sample One objective of this study is to provide a comprehensive analysis of the collateral pledged by NFCs in the euro area.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,13,Collateral and credit,collateral pledged,outcome,experienced_by,firm,population,,0.991189,"Each observation corresponds to a ﬁrm-bank-collateral unit, enabling us to identify the collateral pledged by ﬁrms to speciﬁc banks.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,13,Collateral and credit,collateral pledged,outcome,experienced_by,firms,population,,0.993722,"Each observation corresponds to a ﬁrm-bank-collateral unit, enabling us to identify the collateral pledged by ﬁrms to speciﬁc banks.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,prevalence of collateral use,outcome,experienced_by,banking sector,population,,0.981352,Section III.A analyzes the prevalence of collateral use in the euro area banking sector.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,pledging collateral,intervention,impacts,loan spreads,outcome,,0.999618,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,pledging collateral,intervention,impacts,asset encumbrance,outcome,,0.994521,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,pledging collateral,intervention,impacts,control and flexibility during restructuring,outcome,,0.999216,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,pledging collateral,intervention,applies_to,firms,population,,0.99963,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,loan spreads,outcome,experienced_by,firms,population,,0.99968,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,asset encumbrance,outcome,experienced_by,firms,population,,0.994584,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,control and flexibility during restructuring,outcome,experienced_by,firms,population,,0.999278,"For ﬁrms, pledging collateral can lower loan spreads but imposes asset encumbrance, reducing control and ﬂexibility during restructuring (Benmelech and Bergman, 2009; Mello and Ruckes, 2017).",,,,Bergman; Mello
ecb.wp3095~0e81ee7f34.en.pdf,14,Collateral and credit,credit risk,outcome,experienced_by,banks,population,,0.999227,"For banks, it mitigates credit risk but involves monitoring, repossession, and resale costs (Assunção et al.,",,,,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,secured,intervention,impacts,ONA,outcome,70%,0.963452,"In volume terms, the role of collateral is even more pronounced: secured loans account for 70% of total ONA, reﬂecting that larger loans are more likely to be secured.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,SNC program,intervention,applies_to,banks,population,,0.996058,"As noted in Section II, US datasets like FRY-14Q and the SNC program cover only large loans from a selection of banks subject to administrative regulation (CCAR) or syndicated loans, while AnaCredit captures a near-universe of exposures due to its low reporting threshold.",,US,AnaCredit,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,AnaCredit,intervention,applies_to,banks,population,,0.992676,"As noted in Section II, US datasets like FRY-14Q and the SNC program cover only large loans from a selection of banks subject to administrative regulation (CCAR) or syndicated loans, while AnaCredit captures a near-universe of exposures due to its low reporting threshold.",,US,AnaCredit,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,collateral,intervention,impacts,financing,outcome,,0.968109,"These patterns conﬁrm the centrality of collateral in ﬁrm ﬁnancing, but raise the question: what explains the observed variation?",,,,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,collateral,intervention,applies_to,firm,population,,0.955738,"These patterns conﬁrm the centrality of collateral in ﬁrm ﬁnancing, but raise the question: what explains the observed variation?",,,,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,financing,outcome,experienced_by,firm,population,,0.980353,"These patterns conﬁrm the centrality of collateral in ﬁrm ﬁnancing, but raise the question: what explains the observed variation?",,,,
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,financing constraints,outcome,experienced_by,firms,population,,0.999413,"Empirically, Campello and Giambona (2013) examine how ﬁrms use tangible and ﬁnancial assets, particularly real estate and inventory, to ease ﬁnancing constraints.",,,,Campello; Giambona
ecb.wp3095~0e81ee7f34.en.pdf,15,Collateral and credit,easily repossessed collateral,intervention,impacts,loan supply,outcome,,0.999504,2014) show that easily repossessed collateral increases loan supply.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,18,Collateral and credit,use of real estate as collateral,outcome,experienced_by,firms,population,,0.984918,"Our ﬁndings oﬀer direct evidence on the use of real estate as collateral in the corporate sector, which is an important step toward understanding how real estate value shapes ﬁrms debt capacity.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,18,Collateral and credit,debt capacity,outcome,experienced_by,firms,population,,0.999311,"Our ﬁndings oﬀer direct evidence on the use of real estate as collateral in the corporate sector, which is an important step toward understanding how real estate value shapes ﬁrms debt capacity.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,18,Collateral and credit,monetary policy,intervention,impacts,loan access,outcome,,0.999183,"2021) show that collateral heterogeneity can amplify the eﬀectiveness of monetary policy by improving loan access and pricing, particularly during tightening cycles.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,19,Collateral and credit,finance leases,intervention,impacts,Physical movable assets,outcome,,0.997836,Physical movable assets are predominantly tied to ﬁnance leases.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,borrowing capacity,outcome,experienced_by,firms,population,,0.976622,"It can correspond to the concept of a collateral constraint, whereby a ﬁrms borrowing capacity is limited by the collaterals initial value.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,AnaCredit,intervention,applies_to,creditor,population,,0.963128,"AnaCredit addresses this with a third value: the ""protection allocated value"", which refers to the maximum amount a creditor considers to claim against a loan in the event of default.",,,AnaCredit,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,recovery,outcome,experienced_by,firm,population,,0.99308,"For example, a ﬁrm pledges the same collateral to banks A and B. If bank B uses the full market value in its assessment, then it risks overestimating recovery in the event of default.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,AnaCredit,intervention,applies_to,banks,population,,0.996786,"Since AnaCredit does not impose a standardized rule for how value should be allocated across protection contracts, banks retain discretion in distributing collateral value across loan-collateral pairs, implicitly embedding their proprietary risk assessments.14 14This adjustment mechanism also connects to theoretical work on multi-creditor environments.",,,AnaCredit,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,collateral,intervention,impacts,creditor conflicts,outcome,,0.998599,A strand of literature examines how collateral can mitigate creditor conﬂicts and address non-exclusivity in debt contracts.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,collateral,intervention,impacts,non-exclusivity in debt contracts,outcome,,0.999564,A strand of literature examines how collateral can mitigate creditor conﬂicts and address non-exclusivity in debt contracts.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,20,Collateral and credit,collateral structures,intervention,applies_to,lenders,population,,0.999589,2012) highlight how optimal collateral structures can align incentives across lenders.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,21,Collateral and credit,protective collateral structures,intervention,impacts,collateral overhang,outcome,,0.99973,2020) illustrates how protective collateral structures may lead to collateral overhang.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,21,Collateral and credit,seniority rules,intervention,applies_to,second-lien creditors,population,,0.986486,"Importantly, seniority rules ensure that second-lien creditors are only repaid after the claims of ﬁrst-lien holders are fully satisﬁed. ECB Working Paper Series No 3095 20",,,ECB,
ecb.wp3095~0e81ee7f34.en.pdf,22,Collateral and credit,collateral reuse,outcome,experienced_by,banks,population,,0.995525,Comparing these two types of collateral value oﬀers insights into diﬀerences in banks assessments and the extent of collateral reuse.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,asset misallocation,outcome,experienced_by,countries with high collateral intensity,population,,0.962016,"If this holds, our ﬁndings suggest a risk of asset misallocation in countries with high collateral intensity.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,collateral,intervention,applies_to,banking sector,population,,0.971991,"IV The Role of Collateral in Bank Credit So far, we have documented the relevance of collateral in the euro area banking sector, presenting stylized facts on its presence, types, and value.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,annualized loan rate,outcome,experienced_by,NFC,population,,0.994431,"Our sample includes new loans issued between January 2019 and September 2023 by banks in 17 euro area countries to NFC.15 Our regression speciﬁcation takes the form: Creditf,b,i,t “ βCollaterali ` γ1X ` FE ` εf,b,i,t, (1) where Creditf,b,i,t is either the annualized loan rate or the committed amount of loan i issued by bank b to ﬁrm f in month t. Collaterali is the key independent variable, capturing (i) collateral presence, (ii) collateral type, and (iii) collateral value.",,,NFC,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,annualized loan rate,outcome,experienced_by,firm f,population,,0.992473,"Our sample includes new loans issued between January 2019 and September 2023 by banks in 17 euro area countries to NFC.15 Our regression speciﬁcation takes the form: Creditf,b,i,t “ βCollaterali ` γ1X ` FE ` εf,b,i,t, (1) where Creditf,b,i,t is either the annualized loan rate or the committed amount of loan i issued by bank b to ﬁrm f in month t. Collaterali is the key independent variable, capturing (i) collateral presence, (ii) collateral type, and (iii) collateral value.",,,NFC,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,committed amount,outcome,experienced_by,NFC,population,,0.976956,"Our sample includes new loans issued between January 2019 and September 2023 by banks in 17 euro area countries to NFC.15 Our regression speciﬁcation takes the form: Creditf,b,i,t “ βCollaterali ` γ1X ` FE ` εf,b,i,t, (1) where Creditf,b,i,t is either the annualized loan rate or the committed amount of loan i issued by bank b to ﬁrm f in month t. Collaterali is the key independent variable, capturing (i) collateral presence, (ii) collateral type, and (iii) collateral value.",,,NFC,
ecb.wp3095~0e81ee7f34.en.pdf,23,Collateral and credit,committed amount,outcome,experienced_by,firm f,population,,0.974998,"Our sample includes new loans issued between January 2019 and September 2023 by banks in 17 euro area countries to NFC.15 Our regression speciﬁcation takes the form: Creditf,b,i,t “ βCollaterali ` γ1X ` FE ` εf,b,i,t, (1) where Creditf,b,i,t is either the annualized loan rate or the committed amount of loan i issued by bank b to ﬁrm f in month t. Collaterali is the key independent variable, capturing (i) collateral presence, (ii) collateral type, and (iii) collateral value.",,,NFC,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,Collateral Presence,intervention,impacts,Loan Pricing,outcome,,0.997799,A Does Collateral Presence Matter for Loan Pricing and Quantities?,,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,Collateral Presence,intervention,impacts,Quantities,outcome,,0.976414,A Does Collateral Presence Matter for Loan Pricing and Quantities?,,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,pledging collateral,intervention,impacts,borrowing costs,outcome,,0.999692,A central question in the literature is whether pledging collateral reduces ﬁrms borrowing costs compared to unsecured loans.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,pledging collateral,intervention,applies_to,firms,population,,0.999136,A central question in the literature is whether pledging collateral reduces ﬁrms borrowing costs compared to unsecured loans.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,borrowing costs,outcome,experienced_by,firms,population,,0.999287,A central question in the literature is whether pledging collateral reduces ﬁrms borrowing costs compared to unsecured loans.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,collateral,intervention,applies_to,banks,population,,0.998687,"The rationale is that collateral provides banks with security in the event of default, allowing them to oﬀer lower rates for the same expected return (e.g., Benmelech and Bergman, 2009; Benmelech et al.,",,,,Bergman
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,collateral,intervention,impacts,recovery prospects,outcome,,0.999534,"However, while collateral improves recovery prospects, it is theoretically ambiguous whether pledging it signals strength or weakness (Rajan and Winton, 1995).",,,,Rajan
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,Collateral Presence,intervention,impacts,interest rates,outcome,,0.999639,"The coeﬃcient on Collateral Presence is negative and statistically signiﬁcant, indicating that secured loans carry lower interest rates, even after controlling for time-varying ﬁrm and bank characteristics and non-random ﬁrm-bank matching.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,secured loans,intervention,impacts,interest rates,outcome,,0.999753,"The coeﬃcient on Collateral Presence is negative and statistically signiﬁcant, indicating that secured loans carry lower interest rates, even after controlling for time-varying ﬁrm and bank characteristics and non-random ﬁrm-bank matching.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,Collateral Presence,intervention,applies_to,firm,population,,0.990544,"The coeﬃcient on Collateral Presence is negative and statistically signiﬁcant, indicating that secured loans carry lower interest rates, even after controlling for time-varying ﬁrm and bank characteristics and non-random ﬁrm-bank matching.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,secured loans,intervention,applies_to,firm,population,,0.990659,"The coeﬃcient on Collateral Presence is negative and statistically signiﬁcant, indicating that secured loans carry lower interest rates, even after controlling for time-varying ﬁrm and bank characteristics and non-random ﬁrm-bank matching.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,interest rates,outcome,experienced_by,firm,population,,0.990744,"The coeﬃcient on Collateral Presence is negative and statistically signiﬁcant, indicating that secured loans carry lower interest rates, even after controlling for time-varying ﬁrm and bank characteristics and non-random ﬁrm-bank matching.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,secured loans,intervention,impacts,committed loan amount,outcome,,0.99974,"In columns (3) and (4), where the outcome is the committed loan amount, we ﬁnd that secured loans are associated with signiﬁcantly larger amounts.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,24,Collateral and credit,committed amounts for,outcome,experienced_by,borrower,population,,0.994222,"The economic eﬀect is substantial: committed amounts for secured loans are 33-48% ing loan terms across two new loans to the same borrower in the same period, similar to Khwaja and Mian (2008).",effect,,,Khwaja; Mian
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,Collateral Presence,intervention,impacts,loan pricing,outcome,,0.999582,"First, we show consistent eﬀects that Collateral Presence reduces loan pricing and increases volume.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,Collateral Presence,intervention,impacts,volume,outcome,,0.999734,"First, we show consistent eﬀects that Collateral Presence reduces loan pricing and increases volume.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,relationship lending,intervention,applies_to,banks,population,,0.998551,"2025), who show that relationship lending does not necessarily lead to better pricing, as banks retain part of the surplus.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateral presence,intervention,impacts,loan size,outcome,,0.999395,"Third, the positive association between collateral presence and loan size is highly robust, while the magnitudes vary signiﬁcantly.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateral pledges,intervention,applies_to,banks,population,,0.998922,"These ﬁndings collectively conﬁrm that banks value collateral pledges, and borrowers beneﬁt through larger, cheaper loans.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateral pledges,intervention,applies_to,borrowers,population,,0.998923,"These ﬁndings collectively conﬁrm that banks value collateral pledges, and borrowers beneﬁt through larger, cheaper loans.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateralization,intervention,impacts,borrow more,outcome,,0.997567,Our analysis lays the groundwork for understanding whether collateralization enables ﬁrms to borrow more.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateralization,intervention,applies_to,firms,population,,0.999483,Our analysis lays the groundwork for understanding whether collateralization enables ﬁrms to borrow more.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,borrow more,outcome,experienced_by,firms,population,,0.997428,Our analysis lays the groundwork for understanding whether collateralization enables ﬁrms to borrow more.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,25,Collateral and credit,collateralization,intervention,impacts,loan conditions,outcome,,0.998657,"B The Role of Collateral Types and Features B.1 The Role of Collateral Type The composition of collateral types shown in Section III.B may suggest its role in the association between collateralization and loan conditions (Luck and Santos, 2023).",,,,Luck
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,Financial assets,intervention,impacts,rates,outcome,20 basis points,0.999617,Financial assets lower rates by about 20 basis points when ILT ﬁxed eﬀects are included.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,loans backed by real estate,intervention,impacts,interest rates,outcome,,0.994035,"In Italy and France, loans backed by real estate sometimes carry higher interest rates than unsecured loans or those backed by other collateral types.",,Italy; France,,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,collateral,intervention,impacts,pricing impact,outcome,,0.994244,"This suggests that the pricing impact of collateral is highly context-dependent, varying by both collateral type and its temporal or geographic use.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,financial assets,intervention,applies_to,firm,population,,0.997332,"In Germany and the pooled group, ﬁnancial assets yield the largest eﬀect, particularly under ﬁrmtime ﬁxed eﬀects.",,Germany,,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,liquid collateral,intervention,impacts,loan spreads,outcome,,0.999549,2016) show that liquid collateral is associated with lower loan spreads and better ex-post loan performance.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,debt capacity,outcome,experienced_by,firms,population,,0.994949,"Similarly, Benmelech and Bergman (2009) emphasizes the importance of redeployability and ﬁnds that more redeployable assets enhance ﬁrms debt capacity.",,,,Benmelech; Bergman
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,collateralized loans,intervention,impacts,interest rates,outcome,,0.998036,We investigate whether speciﬁc economic features of collateral help explain why collateralized loans tend to exhibit lower interest rates and larger loan amounts compared to unsecured loans. ECB Working Paper Series No 3095 25,,,ECB,
ecb.wp3095~0e81ee7f34.en.pdf,26,Collateral and credit,collateralized loans,intervention,impacts,loan amounts,outcome,,0.997816,We investigate whether speciﬁc economic features of collateral help explain why collateralized loans tend to exhibit lower interest rates and larger loan amounts compared to unsecured loans. ECB Working Paper Series No 3095 25,,,ECB,
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,collateral feature,intervention,impacts,credit terms,outcome,,0.999727,"The coeﬃcient of interest, µ, captures the marginal eﬀect of each collateral feature on credit terms, conditional on collateral presence.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,secured loans,intervention,impacts,interest rates,outcome,,0.999668,"Across all panels, we again conﬁrm that secured loans are generally associated with lower interest rates and higher committed amounts.",,,,
